	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
hsa-miR-29a-3p		1.0	5.0					13.0	5.0					38	20.0										89.0		1.0		7.0
hsa-miR-29a-5p	1.0	2.0	1.0	1.0	18.0	2.0	1.0	11.0	8.0	1.0		1.0		37	39.0	2.0			2.0						14.0			1.0	24.0
hsa-miR-29b-1-5p				8.0				2.0	13.0	3.0			4.0	31	22.0	4.0		9.0				1.0		4.0	26.0				7.0
hsa-miR-29b-2-5p				3.0			1.0		8.0	3.0				28	23.0	4.0		10.0	17.0			1.0		3.0	13.0				21.0
hsa-miR-29b-3p		1.0	5.0					13.0	5.0					38	20.0										89.0		1.0		7.0
hsa-miR-29c-3p		1.0	5.0					13.0	5.0					38	20.0										89.0		1.0		7.0
hsa-miR-29c-5p		1.0		1.0										11	4.0	1.0									15.0				9.0
hsa-miR-300	1.0	1.0						22.0	14.0	3.0			1.0	69	71.0	3.0		4.0						1.0	29.0	6.0		1.0	16.0
hsa-miR-301a-3p			2.0	6.0				1.0	2.0				9.0	30	34.0	5.0		1.0			1.0				46.0				18.0
hsa-miR-301a-5p	6.0	4.0	2.0	4.0				9.0	3.0	3.0		3.0		41	20.0			2.0						2.0	7.0				23.0
hsa-miR-301b			2.0	6.0				1.0	2.0				9.0	30	34.0	5.0		1.0			1.0				46.0				18.0
hsa-miR-302a-3p	5.0		2.0						2.0				2.0	47	63.0	3.0		2.0	1.0				1.0		22.0				6.0
hsa-miR-302a-5p			12.0					26.0	6.0	1.0				68	65.0	5.0		1.0						1.0	7.0	12.0	3.0		3.0
hsa-miR-302b-3p	5.0		2.0						2.0				2.0	47	63.0	3.0		2.0	1.0				1.0		22.0				6.0
hsa-miR-302b-5p			6.0	2.0				1.0	22.0					61	64.0	1.0		6.0							26.0		3.0		9.0
hsa-miR-302c-3p	5.0		2.0						2.0				2.0	47	63.0	3.0		2.0	1.0				1.0		22.0				6.0
hsa-miR-302c-5p			2.0						12.0					36	53.0	8.0		9.0	2.0					1.0	6.0		1.0		6.0
hsa-miR-302d-3p	5.0		2.0						2.0				2.0	47	63.0	3.0		2.0	1.0				1.0		22.0				6.0
hsa-miR-302d-5p			6.0	2.0				1.0	22.0					61	64.0	1.0		6.0							26.0		3.0		9.0
hsa-miR-302e	5.0		2.0						2.0				2.0	47	63.0	3.0		2.0	1.0				1.0		22.0				6.0
hsa-miR-302f						2.0		18.0		1.0				31	30.0					1.0					28.0				1.0
hsa-miR-3064-3p			4.0					2.0	3.0	1.0		1.0	7.0	51	11.0	3.0		1.0							19.0				18.0
hsa-miR-3064-5p	6.0	1.0	3.0	2.0				11.0	6.0				1.0	62	25.0	2.0			1.0				2.0		32.0		1.0		10.0
hsa-miR-3065-3p			6.0	2.0				18.0	8.0	1.0		1.0		55	24.0	1.0			1.0			1.0		2.0	89.0			1.0	10.0
hsa-miR-3065-5p			5.0					7.0	13.0	5.0				88	46.0	9.0		5.0	1.0	1.0			1.0	9.0	41.0	5.0			2.0
hsa-miR-3074-3p			3.0	1.0					4.0	2.0				23	52.0				1.0	3.0	2.0				1.0			1.0	9.0
hsa-miR-3074-5p			1.0	1.0					7.0	7.0		1.0		53	20.0	5.0		5.0	3.0					4.0	16.0				7.0
hsa-miR-30a-3p		3.0	8.0	1.0				19.0	8.0		2.0	17.0	4.0	47	31.0	1.0		1.0		1.0	2.0				22.0		5.0		13.0
hsa-miR-30a-5p			4.0	1.0				7.0	4.0	2.0		3.0		61	68.0	3.0		5.0						1.0	20.0				
hsa-miR-30b-3p			5.0					3.0	3.0		2.0	3.0		75	79.0	8.0		6.0	16.0	1.0		2.0		1.0	57.0				9.0
hsa-miR-30b-5p			4.0	1.0				7.0	4.0	2.0		3.0		61	68.0	3.0		5.0						1.0	20.0				
hsa-miR-30c-1-3p			4.0					2.0	7.0		4.0	5.0		63	69.0	3.0		6.0	16.0	1.0					86.0		1.0		8.0
hsa-miR-30c-2-3p			4.0					2.0	7.0		4.0	5.0		63	69.0	3.0		6.0	16.0	1.0					86.0		1.0		8.0
hsa-miR-30c-5p			4.0	1.0				7.0	4.0	2.0		3.0		61	68.0	3.0		5.0						1.0	20.0				
hsa-miR-30d-3p		3.0	8.0	1.0				19.0	8.0		2.0	17.0	4.0	47	31.0	1.0		1.0		1.0	2.0				22.0		5.0		13.0
hsa-miR-30d-5p			4.0	1.0				7.0	4.0	2.0		3.0		61	68.0	3.0		5.0						1.0	20.0				
hsa-miR-30e-3p		3.0	8.0	1.0				19.0	8.0		2.0	17.0	4.0	47	31.0	1.0		1.0		1.0	2.0				22.0		5.0		13.0
hsa-miR-30e-5p			4.0	1.0				7.0	4.0	2.0		3.0		61	68.0	3.0		5.0						1.0	20.0				
hsa-miR-31-3p			5.0	1.0							3.0			21	17.0	2.0									10.0				3.0
hsa-miR-31-5p	3.0							6.0	3.0			2.0	2.0	31	37.0			1.0	5.0						29.0				10.0
hsa-miR-3115			1.0	1.0				1.0	3.0	1.0		2.0		17	19.0	3.0		2.0	4.0	1.0				1.0	21.0				10.0
hsa-miR-3116		3.0	1.0	1.0	2.0			3.0	7.0	1.0		1.0	2.0	63	25.0	3.0		5.0	5.0					2.0	50.0				12.0
hsa-miR-3117-3p			4.0	2.0			1.0	6.0	7.0	2.0			9.0	15	21.0	1.0		5.0	4.0					1.0	10.0		1.0		6.0
hsa-miR-3117-5p		1.0	1.0	6.0		1.0		7.0	3.0	1.0				34	9.0	2.0		1.0	1.0		1.0				3.0		4.0		4.0
hsa-miR-3118								2.0	2.0	1.0				27	21.0			1.0	2.0			1.0			22.0		1.0		15.0
hsa-miR-3119		1.0	1.0					10.0	1.0	1.0		3.0		44	49.0			4.0	3.0						46.0		5.0		12.0
hsa-miR-3120-3p		1.0	2.0	4.0		1.0		3.0	6.0	1.0				49	21.0	1.0		2.0							29.0	1.0	4.0	1.0	8.0
hsa-miR-3120-5p				3.0				3.0	7.0	5.0		1.0		49	45.0	5.0	2.0	1.0	1.0					1.0	67.0		2.0		9.0
hsa-miR-3121-3p			8.0					4.0	7.0	8.0	1.0		1.0	75	98.0	2.0		5.0	1.0						22.0				7.0
hsa-miR-3121-5p		1.0	4.0					2.0	4.0	2.0		1.0		43	22.0	2.0			3.0						9.0	2.0			14.0
hsa-miR-3122			1.0	1.0				2.0	3.0			7.0		44	30.0	5.0		1.0	3.0			1.0	2.0	1.0	105.0				5.0
hsa-miR-3123			10.0					6.0	9.0	2.0		6.0		70	51.0			3.0	1.0	4.0				1.0	18.0		3.0		35.0
hsa-miR-3124-3p		1.0	3.0	1.0				33.0	8.0			1.0		57	53.0	12.0		15.0	27.0	1.0				1.0	18.0	2.0	2.0		28.0
hsa-miR-3124-5p			5.0							1.0				8	6.0										4.0				18.0
hsa-miR-3125		2.0	1.0	2.0				10.0	1.0	2.0		4.0	1.0	52	36.0	2.0		3.0			1.0				11.0				10.0
hsa-miR-3126-3p	6.0	2.0	8.0	1.0				9.0	2.0			7.0	3.0	43	37.0			3.0	1.0				2.0		22.0				10.0
hsa-miR-3126-5p		2.0	9.0					1.0	1.0		2.0			80	34.0	1.0		3.0	5.0						6.0		1.0		12.0
hsa-miR-3127-3p		1.0	1.0	2.0				4.0	2.0	2.0				55	20.0	5.0			2.0						7.0				2.0
hsa-miR-3127-5p		2.0	6.0	4.0		4.0		3.0	1.0			2.0		67	34.0	1.0					2.0			4.0	10.0	1.0	2.0	5.0	6.0
hsa-miR-3128	6.0	1.0						5.0	4.0	1.0				49	36.0				1.0				2.0		42.0		4.0		9.0
hsa-miR-3129-3p			7.0						2.0			1.0		50	28.0	4.0		9.0	1.0						19.0				
hsa-miR-3129-5p					18.0		1.0	11.0	9.0	3.0	1.0	2.0	9.0	22	17.0	1.0									27.0				4.0
hsa-miR-3130-3p		2.0	1.0		1.0			2.0	7.0			1.0		46	22.0	6.0								3.0	29.0		1.0	5.0	9.0
hsa-miR-3130-5p		1.0						3.0	2.0			1.0		40	23.0			2.0	3.0						55.0				7.0
hsa-miR-3131		2.0		3.0					3.0	1.0		1.0		24	18.0			1.0	1.0					1.0	6.0			2.0	12.0
hsa-miR-3132								1.0	6.0			2.0		23	7.0	7.0		2.0						6.0	18.0				4.0
hsa-miR-3133		1.0	11.0	2.0				6.0	17.0	1.0	1.0			105	67.0	4.0	1.0	13.0	3.0	1.0		1.0		4.0	20.0				30.0
hsa-miR-3134	1.0	2.0						3.0	3.0		2.0			27	25.0	2.0	2.0		6.0					2.0	26.0	2.0	3.0		3.0
hsa-miR-3135a			4.0					1.0	7.0	2.0			3.0	18	15.0	2.0			4.0						44.0		1.0		2.0
hsa-miR-3135b		3.0	7.0	6.0				5.0	1.0	1.0		2.0		73	29.0	12.0		5.0	9.0		3.0		4.0	6.0	68.0		1.0		17.0
hsa-miR-3136-3p			9.0					9.0	1.0		1.0			40	18.0	4.0		3.0				1.0		1.0	15.0				24.0
hsa-miR-3136-5p	1.0	6.0		1.0			1.0	8.0	4.0	2.0		3.0		20	28.0	1.0			2.0			1.0		1.0	18.0				18.0
hsa-miR-3137		3.0	1.0	4.0					4.0			1.0	1.0	38	24.0	1.0							4.0	4.0	64.0				5.0
hsa-miR-3138		5.0	2.0	1.0				1.0	1.0			2.0		27	25.0	1.0		1.0	4.0				1.0	2.0	8.0				5.0
hsa-miR-3139		3.0					1.0	1.0	8.0			1.0		33	14.0	2.0			1.0						25.0		1.0		8.0
hsa-miR-3140-3p			6.0				1.0	18.0	5.0		2.0	3.0		45	45.0			5.0	2.0		1.0				16.0		3.0		20.0
hsa-miR-3140-5p		2.0	3.0	1.0				6.0	2.0		10.0	1.0		29	20.0	5.0		2.0	1.0						21.0				7.0
hsa-miR-3141		1.0			1.0	1.0		6.0	2.0	1.0				62	19.0	1.0		4.0	2.0			3.0		2.0	12.0				13.0
hsa-miR-3142			3.0	1.0					5.0	2.0	1.0	1.0	1.0	54	20.0									6.0	32.0			1.0	17.0
hsa-miR-3143	1.0		4.0					1.0	9.0			1.0		45	89.0	9.0		3.0						2.0	7.0	4.0	1.0		5.0
hsa-miR-3144-3p			1.0						5.0	2.0	1.0	1.0	1.0	36	73.0	1.0		3.0						1.0	16.0				2.0
hsa-miR-3144-5p		1.0	8.0					2.0	3.0			1.0		55	38.0	4.0		5.0	10.0			3.0			8.0			2.0	7.0
hsa-miR-3145-3p			5.0	1.0				15.0	10.0			7.0	6.0	71	95.0	2.0		2.0				1.0		1.0	13.0	4.0			5.0
hsa-miR-3145-5p			4.0					7.0	3.0					30	22.0	2.0		4.0						4.0	28.0	8.0			10.0
hsa-miR-3146				2.0				1.0	6.0	1.0		7.0		15	21.0	3.0						1.0			112.0				3.0
hsa-miR-3147								1.0	1.0			3.0		49	11.0	5.0		6.0	1.0					1.0	104.0				6.0
hsa-miR-3148			12.0	2.0				6.0	15.0	1.0	2.0	6.0		148	72.0	14.0		5.0	5.0					4.0	12.0				8.0
hsa-miR-3149			2.0		6.0				1.0	2.0		2.0	1.0	37	85.0	2.0		4.0						9.0	55.0				7.0
hsa-miR-3150a-3p	1.0	3.0	7.0					9.0	3.0	1.0	1.0	3.0	4.0	69	34.0	18.0		4.0	10.0		4.0	1.0			38.0			1.0	8.0
hsa-miR-3150a-5p	4.0								2.0					21	3.0	3.0		1.0							31.0		1.0		12.0
hsa-miR-3150b-3p		2.0		4.0		1.0		2.0	2.0	3.0		8.0	1.0	67	38.0	1.0		3.0							13.0		1.0		25.0
hsa-miR-3150b-5p	4.0								2.0					21	3.0	3.0		1.0							31.0		1.0		12.0
hsa-miR-3151		1.0	4.0					11.0	4.0		4.0		3.0	55	30.0	7.0		3.0	6.0				14.0	5.0	32.0		1.0	1.0	7.0
hsa-miR-3152-3p			2.0					10.0	13.0				3.0	14	17.0	3.0					1.0				55.0				2.0
hsa-miR-3152-5p					2.0		2.0	2.0	2.0		1.0		9.0	29	22.0						1.0				24.0				8.0
hsa-miR-3153		1.0	3.0	1.0			1.0	15.0	4.0	1.0	4.0	1.0		55	34.0	3.0		9.0	17.0			1.0	4.0	2.0	9.0		4.0		10.0
hsa-miR-3154		3.0	5.0	3.0	18.0	4.0		9.0	1.0	1.0	5.0	1.0	1.0	57	68.0	1.0	2.0	2.0	7.0			2.0			22.0		1.0		25.0
hsa-miR-3155a		1.0	6.0	3.0				4.0	3.0	1.0		1.0		58	36.0	3.0	1.0	4.0			4.0			2.0	25.0				19.0
hsa-miR-3155b		1.0	6.0	3.0				4.0	3.0	1.0		1.0		58	36.0	3.0	1.0	4.0			4.0			2.0	25.0				19.0
hsa-miR-3156-3p		3.0	14.0					1.0	7.0	3.0		2.0		33	41.0	1.0		1.0	2.0						32.0				10.0
hsa-miR-3156-5p		1.0	1.0	3.0				12.0	7.0			3.0		46	65.0	2.0		1.0	1.0					1.0	13.0			1.0	31.0
hsa-miR-3157-3p			1.0	1.0				9.0	5.0	1.0			10.0	65	28.0	4.0			1.0						33.0	4.0	3.0	1.0	5.0
hsa-miR-3157-5p		1.0	2.0					1.0	3.0	2.0		1.0	4.0	41	16.0	5.0			1.0		1.0				36.0				8.0
hsa-miR-3158-3p			3.0			4.0					3.0			35	34.0	2.0			2.0			1.0		2.0	7.0			5.0	18.0
hsa-miR-3158-5p			2.0	1.0				1.0	5.0	3.0		1.0	9.0	58	29.0	1.0		2.0							62.0		6.0	5.0	25.0
hsa-miR-3159			2.0					2.0	1.0					23	10.0	1.0	2.0	2.0	4.0				13.0	1.0	110.0				5.0
hsa-miR-3160-3p							1.0		3.0					33	47.0	3.0		4.0	1.0						24.0				23.0
hsa-miR-3160-5p		3.0	6.0	1.0				11.0	6.0	2.0				37	45.0	2.0		8.0	10.0					1.0	10.0		2.0		28.0
hsa-miR-3161	1.0	1.0	2.0					4.0	1.0	2.0		1.0		39	32.0	4.0			2.0				1.0		1.0	4.0			14.0
hsa-miR-3162-3p			5.0	2.0				10.0		3.0		2.0		19	16.0										16.0				4.0
hsa-miR-3162-5p				2.0				1.0	4.0		2.0	2.0		33	21.0	1.0		1.0	10.0	1.0		2.0			18.0		1.0		5.0
hsa-miR-3163	6.0		7.0				1.0	6.0	19.0	2.0	1.0	3.0		86	126.0	15.0		3.0	1.0	1.0					24.0	6.0			9.0
hsa-miR-3164			1.0	3.0				2.0	2.0	3.0				19	25.0			1.0	2.0			1.0			32.0		1.0		2.0
hsa-miR-3165		1.0	4.0	1.0	1.0			10.0	3.0	2.0		1.0		29	16.0	1.0		2.0	1.0				13.0	3.0	28.0				11.0
hsa-miR-3166		3.0	2.0					1.0	3.0	1.0	3.0			34	17.0			2.0							14.0		2.0		7.0
hsa-miR-3167	1.0	1.0	2.0				1.0	2.0	6.0			1.0		31	35.0	1.0			3.0				13.0	1.0	115.0			1.0	19.0
hsa-miR-3168		1.0						2.0	1.0	4.0				36	20.0	2.0			2.0				2.0	2.0	25.0		5.0		34.0
hsa-miR-3169			1.0	3.0				4.0	6.0				9.0	21	17.0	2.0		5.0	5.0					3.0	9.0				6.0
hsa-miR-3170	1.0		2.0					3.0	2.0	1.0	1.0	4.0	4.0	42	28.0	15.0		3.0	4.0		3.0	1.0	1.0	2.0	41.0		1.0		7.0
hsa-miR-3171		1.0	2.0	1.0				4.0	3.0	3.0	5.0	1.0		25	58.0	1.0		1.0							10.0				41.0
hsa-miR-3173-3p			2.0	3.0				4.0	5.0	2.0		7.0		94	59.0	4.0		6.0	4.0				1.0	2.0	24.0				16.0
hsa-miR-3173-5p	4.0		2.0	1.0				3.0	8.0	1.0			1.0	67	21.0	1.0	2.0		1.0						53.0	2.0	3.0	1.0	18.0
hsa-miR-3174			3.0	4.0	18.0	2.0			3.0					25	27.0			6.0							17.0				3.0
hsa-miR-3175		1.0	6.0					6.0	3.0		2.0	5.0	8.0	67	16.0	10.0		3.0	13.0		1.0				41.0		1.0	1.0	4.0
hsa-miR-3176			5.0		2.0			3.0	8.0			2.0	1.0	54	49.0	3.0		6.0					1.0		30.0				10.0
hsa-miR-3177-3p		1.0		2.0								1.0		25	7.0	3.0								2.0	9.0				19.0
hsa-miR-3177-5p		1.0						8.0	6.0	2.0		3.0		51	66.0	2.0				1.0				4.0	39.0				10.0
hsa-miR-3178								2.0	2.0	8.0			1.0	38	4.0			3.0							1.0				25.0
hsa-miR-3179		1.0	5.0		18.0	4.0		15.0		1.0	4.0	1.0		54	61.0	3.0	2.0	4.0	7.0			2.0			5.0		1.0		25.0
hsa-miR-3180								12.0	2.0	1.0			2.0	54	31.0	1.0		6.0	4.0				1.0	2.0	17.0		1.0		13.0
hsa-miR-3180-3p								12.0	2.0	1.0			2.0	54	31.0	1.0		6.0	4.0				1.0	2.0	17.0		1.0		13.0
hsa-miR-3180-5p		5.0	3.0	5.0				12.0	8.0		1.0	2.0		57	28.0	12.0		3.0	2.0					1.0	66.0				18.0
hsa-miR-3181									5.0					13	11.0	2.0						2.0			2.0				15.0
hsa-miR-3182		3.0	8.0	2.0				30.0	2.0			1.0	2.0	51	30.0	1.0		2.0					1.0	4.0	27.0	4.0			18.0
hsa-miR-3183		5.0		3.0				5.0	13.0	3.0			1.0	36	28.0	13.0			8.0			1.0			49.0		3.0	1.0	15.0
hsa-miR-3184-3p		2.0		3.0					3.0	1.0			2.0	39	18.0			3.0		4.0				1.0	29.0	4.0			11.0
hsa-miR-3184-5p		1.0	7.0					1.0	3.0	1.0		1.0		96	34.0	4.0		4.0	1.0		1.0	1.0			3.0		2.0		11.0
hsa-miR-3185		3.0		3.0				4.0	4.0	7.0			9.0	48	47.0			1.0	3.0				1.0		15.0	3.0			27.0
hsa-miR-3186-3p			1.0						1.0					4	1.0			7.0						2.0	31.0			2.0	8.0
hsa-miR-3186-5p		2.0						2.0	2.0	8.0				31	11.0			2.0		2.0					49.0				13.0
hsa-miR-3187-3p		1.0		2.0				5.0	2.0	7.0				35	28.0	3.0		4.0				2.0	1.0		12.0				13.0
hsa-miR-3187-5p		1.0	4.0	1.0				9.0	7.0		1.0	2.0		100	30.0	9.0		8.0	9.0					1.0	29.0	1.0			33.0
hsa-miR-3188	3.0		7.0	1.0				8.0	5.0	1.0				55	39.0	5.0		4.0	6.0						81.0				17.0
hsa-miR-3189-3p		3.0	3.0					2.0	5.0			1.0		62	22.0			1.0	1.0						27.0		4.0	1.0	9.0
hsa-miR-3189-5p			6.0					2.0	2.0		1.0			49	25.0	1.0		5.0	1.0	1.0					28.0		2.0	1.0	9.0
hsa-miR-3190-3p		4.0	2.0	3.0				1.0	2.0	4.0		2.0		31	33.0	4.0		1.0	3.0				1.0		31.0		1.0		5.0
hsa-miR-3190-5p	6.0	1.0	4.0	2.0	2.0			4.0	3.0	6.0		1.0		44	48.0	3.0		6.0	1.0			2.0	3.0		25.0				18.0
hsa-miR-3191-3p		2.0	2.0					5.0	3.0	1.0		1.0		42	21.0	3.0		4.0	8.0			1.0			14.0			2.0	8.0
hsa-miR-3191-5p	6.0	9.0	3.0	6.0				12.0	12.0	1.0		1.0	9.0	55	44.0	10.0		1.0	10.0			1.0	1.0		54.0		1.0	1.0	40.0
hsa-miR-3192		1.0	4.0	1.0				3.0	5.0		2.0	3.0		57	83.0	4.0		7.0	10.0	1.0					78.0				12.0
hsa-miR-3193		2.0	1.0						5.0	3.0			1.0	47	15.0	1.0			1.0					3.0	16.0		3.0		14.0
hsa-miR-3194-3p	6.0	4.0	2.0	5.0				9.0	2.0			1.0	9.0	48	25.0	1.0		2.0				1.0		2.0	12.0		6.0		20.0
hsa-miR-3194-5p			3.0					2.0	1.0	5.0			2.0	98	30.0	9.0	1.0		1.0			1.0			49.0		6.0		24.0
hsa-miR-3195			6.0						2.0				1.0	18	2.0								7.0		4.0				4.0
hsa-miR-3196			8.0	2.0				6.0	1.0	5.0		2.0		56	13.0			3.0	2.0				6.0	2.0	9.0				12.0
hsa-miR-3197		3.0	1.0					7.0	3.0	8.0			9.0	63	31.0	16.0		6.0					1.0	3.0	19.0				27.0
hsa-miR-3198			4.0		1.0	1.0			1.0			1.0		35	38.0	4.0		2.0	5.0					1.0	31.0				14.0
hsa-miR-3199		1.0	6.0	1.0				1.0	6.0			3.0		34	21.0	6.0			1.0			1.0	2.0	3.0	20.0				9.0
hsa-miR-32-3p			2.0					20.0	17.0	1.0		2.0		41	112.0	1.0		5.0						1.0	10.0	4.0			6.0
hsa-miR-32-5p	2.0		2.0					1.0	4.0	1.0	2.0			21	33.0	4.0									30.0				2.0
hsa-miR-3200-3p		1.0	2.0					1.0	1.0					28	17.0	1.0		2.0	2.0						35.0				10.0
hsa-miR-3200-5p			5.0	1.0				11.0	8.0	1.0			1.0	45	41.0					1.0				5.0	19.0		1.0		11.0
hsa-miR-3201			4.0					1.0	2.0					51	20.0				2.0	2.0					5.0			1.0	1.0
hsa-miR-3202		4.0	6.0	3.0		4.0		9.0	1.0	5.0		3.0		56	65.0	2.0	2.0	2.0	11.0		1.0	2.0			38.0		2.0		18.0
hsa-miR-320a			4.0				2.0	5.0	9.0					57	38.0	1.0		5.0							32.0	8.0	5.0		14.0
hsa-miR-320b			4.0				2.0	5.0	9.0					57	38.0	1.0		5.0							32.0	8.0	5.0		14.0
hsa-miR-320c			4.0				2.0	5.0	9.0					57	38.0	1.0		5.0							32.0	8.0	5.0		14.0
hsa-miR-320d			4.0				2.0	5.0	9.0					57	38.0	1.0		5.0							32.0	8.0	5.0		14.0
hsa-miR-320e			7.0				1.0	11.0	3.0		2.0		4.0	35	35.0	1.0		7.0	1.0						38.0	8.0	5.0		19.0
hsa-miR-323a-3p			6.0				3.0	5.0	9.0	1.0		1.0		33	40.0	7.0		1.0	1.0				1.0	5.0	35.0	3.0	3.0		13.0
hsa-miR-323a-5p		1.0	2.0					13.0	5.0	2.0		1.0		29	16.0	8.0	1.0	1.0	3.0		2.0		13.0	3.0	23.0				12.0
hsa-miR-323b-3p			6.0					3.0	5.0			1.0		23	39.0	1.0									13.0		7.0	1.0	5.0
hsa-miR-323b-5p			1.0					2.0	2.0			1.0		12	9.0	1.0									19.0				6.0
hsa-miR-324-3p			2.0					8.0	1.0				9.0	66	22.0	4.0		1.0							33.0		4.0	1.0	5.0
hsa-miR-324-5p		2.0	8.0					3.0	5.0	1.0				20	20.0	2.0		2.0					2.0	2.0	14.0				4.0
hsa-miR-325		1.0	2.0						2.0	2.0				7	13.0			3.0						2.0	14.0				1.0
hsa-miR-326	6.0	10.0	4.0	4.0		1.0		12.0	3.0	3.0		1.0		79	44.0	7.0		3.0	2.0						65.0				25.0
hsa-miR-328			6.0	1.0	2.0			7.0	2.0			1.0		59	45.0	3.0		7.0					1.0		26.0				15.0
hsa-miR-329			3.0	1.0	3.0			9.0	6.0	2.0				41	66.0	1.0		1.0	1.0			1.0		3.0	64.0		2.0		8.0
hsa-miR-330-3p	1.0	1.0	3.0	3.0				3.0	8.0	2.0		2.0	3.0	54	48.0	1.0		23.0	2.0			1.0		2.0	40.0				17.0
hsa-miR-330-5p	6.0	9.0	4.0	5.0				12.0	3.0	1.0		1.0	9.0	67	44.0	10.0		4.0	3.0				1.0		69.0			1.0	40.0
hsa-miR-331-3p			8.0						3.0		1.0			54	31.0	5.0	2.0		5.0				2.0		28.0				8.0
hsa-miR-331-5p								5.0	1.0					27	29.0	1.0								2.0	9.0	2.0			1.0
hsa-miR-335-3p	1.0	2.0	5.0				7.0	15.0	46.0	2.0	10.0	4.0	2.0	118	71.0	8.0	3.0	2.0	11.0	3.0	1.0		3.0	4.0	30.0	8.0	5.0	1.0	12.0
hsa-miR-335-5p				9.0	1.0			8.0	1.0		4.0	7.0		35	48.0	2.0								1.0	54.0				10.0
hsa-miR-337-3p			3.0	1.0				6.0	1.0	3.0		2.0		28	18.0	1.0		3.0							79.0		2.0		1.0
hsa-miR-337-5p			1.0						3.0		2.0	1.0		10	8.0					2.0					9.0				8.0
hsa-miR-338-3p			3.0			1.0		2.0	6.0	1.0		1.0	1.0	43	21.0	13.0		1.0	3.0					3.0	73.0		8.0		16.0
hsa-miR-338-5p	1.0		2.0					6.0	10.0	2.0			1.0	37	94.0			2.0						3.0	17.0	2.0			6.0
hsa-miR-339-3p			5.0					1.0		2.0		1.0		16	11.0										7.0				9.0
hsa-miR-339-5p	4.0		3.0	1.0				3.0	13.0	5.0		1.0		42	37.0	16.0	2.0		2.0	1.0				1.0	50.0		1.0		9.0
hsa-miR-33a-3p			2.0				1.0	4.0	1.0			4.0	1.0	30	41.0	1.0		5.0	1.0					1.0	25.0	3.0			6.0
hsa-miR-33a-5p						1.0		8.0	5.0					31	50.0	2.0		5.0							30.0				9.0
hsa-miR-33b-3p	6.0		2.0	6.0				2.0	4.0				4.0	23	35.0	5.0		2.0							46.0				16.0
hsa-miR-33b-5p						1.0		8.0	5.0					31	50.0	2.0		5.0							30.0				9.0
hsa-miR-340-3p		2.0		2.0					8.0			8.0		7	9.0					1.0					36.0				14.0
hsa-miR-340-5p				2.0				9.0	3.0	5.0				74	84.0	7.0		10.0	1.0					1.0	18.0				10.0
hsa-miR-342-3p	2.0		4.0	1.0				4.0	2.0	1.0	1.0	1.0		37	12.0	4.0		1.0				1.0		1.0	22.0		1.0		10.0
hsa-miR-342-5p		1.0	5.0					6.0	1.0		5.0			40	16.0	6.0		2.0			1.0	1.0	1.0	2.0	29.0		1.0		1.0
hsa-miR-345-3p		1.0	11.0							2.0				49	15.0	13.0		2.0	1.0				2.0		25.0				10.0
hsa-miR-345-5p							1.0		6.0	2.0	1.0			27	20.0	1.0			2.0			1.0		1.0	37.0				2.0
hsa-miR-346		2.0	2.0	2.0				6.0	2.0	3.0			9.0	44	16.0	1.0		1.0							38.0				10.0
hsa-miR-34a-3p		1.0		2.0				2.0	4.0					36	18.0	3.0									29.0				8.0
hsa-miR-34a-5p	6.0	1.0	8.0					1.0	2.0	4.0		1.0	1.0	30	27.0	3.0		3.0							31.0				14.0
hsa-miR-34b-3p				3.0				2.0	2.0					11	20.0										42.0		2.0		3.0
hsa-miR-34b-5p	6.0	1.0	7.0	1.0				6.0	6.0	3.0	3.0	4.0	2.0	54	30.0			5.0	7.0		1.0		2.0	1.0	46.0	3.0			5.0
hsa-miR-34c-3p			1.0	2.0				8.0						10	22.0										47.0		2.0		
hsa-miR-34c-5p	6.0	2.0	11.0					6.0	8.0	3.0		5.0		57	28.0	3.0		5.0	3.0		1.0		1.0	1.0	27.0	3.0			4.0
hsa-miR-3529-3p			7.0					18.0	5.0	2.0		4.0		19	13.0	5.0			3.0				1.0	5.0	10.0	4.0			1.0
hsa-miR-3529-5p								5.0				1.0		11	13.0			1.0	2.0					2.0	19.0				1.0
hsa-miR-3545-3p	1.0		7.0						1.0			4.0		21	18.0	2.0			1.0						19.0				6.0
hsa-miR-3545-5p			5.0					1.0	2.0	2.0		1.0		21	16.0				1.0		2.0				39.0				3.0
hsa-miR-3591-3p			1.0					1.0	4.0	2.0		3.0		30	39.0			2.0	1.0					2.0	57.0				5.0
hsa-miR-3591-5p			1.0					6.0	4.0		2.0			29	25.0									1.0	10.0	2.0			3.0
